asset_id,category,condition,status,useful_life_years,purchase_date,purchase_cost,expiry_date,work_orders_count,downtime_minutes,labor_hours,priority,risk_level,asset_age_years,useful_life_consumed_ratio,days_to_warranty_expiry,is_warranty_expired,avg_downtime_per_wo,avg_labor_per_wo,annual_maintenance_frequency
AST-1699,Laptop,Good,Active,10,2020-10-23,5761.17,2027-09-26,16,1978,52.15,Medium,Medium,5.86,0.59,390,0,123.62,3.26,2.73
AST-1700,Workstation,Good,Active,7,2022-07-15,4581.5,2026-12-31,5,164,20.44,High,Low,4.13,0.59,121,0,32.8,4.09,1.21
AST-1701,Lab_Equipment,Good,Active,3,2025-06-10,3779.08,2027-12-24,1,125,1.28,High,Low,1.23,0.41,479,0,125.0,1.28,0.81
AST-1702,Workstation,Fair,Under_Maintenance,7,2025-11-23,7181.2,2027-01-23,3,206,8.32,Low,Low,0.77,0.11,144,0,68.67,2.77,3.9
AST-1703,Projector,Fair,Active,3,2024-04-21,4847.89,2026-09-07,5,449,8.91,Low,Medium,2.36,0.79,6,0,89.8,1.78,2.12
AST-1704,Workstation,Good,Active,5,2025-01-15,4013.92,2027-11-25,2,326,4.91,High,Low,1.63,0.33,450,0,163.0,2.46,1.23
AST-1705,Network_Switch,Good,Active,5,2024-03-13,1890.52,2027-10-07,3,421,8.42,Medium,Low,2.47,0.49,401,0,140.33,2.81,1.21
AST-1706,Server,Good,Active,7,2022-06-23,509.1,2027-05-06,7,809,26.74,Low,Medium,4.19,0.6,247,0,115.57,3.82,1.67
AST-1707,Network_Switch,Fair,Active,5,2022-10-14,2910.2,2026-08-29,4,372,15.98,High,Medium,3.88,0.78,-3,1,93.0,4.0,1.03
AST-1708,Workstation,Poor,Active,10,2020-01-23,6910.55,2026-10-08,7,1262,16.64,High,High,6.61,0.66,37,0,180.29,2.38,1.06
AST-1709,Laptop,Good,Active,7,2025-05-03,1630.95,2027-03-29,1,103,4.35,Low,Low,1.33,0.19,209,0,103.0,4.35,0.75
AST-1710,Projector,Fair,Active,10,2025-05-15,2468.03,2027-04-12,2,409,7.64,Medium,Low,1.3,0.13,223,0,204.5,3.82,1.54
AST-1711,Server,Good,Idle,7,2024-09-14,3451.19,2027-06-05,2,70,9.4,High,Low,1.96,0.28,277,0,35.0,4.7,1.02
AST-1712,Lab_Equipment,Good,Idle,5,2025-09-25,2980.09,2027-02-20,4,515,17.9,Low,Low,0.93,0.19,172,0,128.75,4.47,4.3
AST-1713,Workstation,Good,Active,7,2021-04-05,6712.56,2026-11-18,11,1500,14.78,Critical,High,5.41,0.77,78,0,136.36,1.34,2.03
AST-1714,Workstation,Fair,Active,7,2021-10-25,3017.21,2026-06-15,8,890,27.21,Medium,High,4.85,0.69,-78,1,111.25,3.4,1.65
AST-1715,Lab_Equipment,Fair,Active,3,2025-06-11,6216.54,2026-12-05,3,131,5.59,Low,Low,1.22,0.41,95,0,43.67,1.86,2.46
AST-1716,Laptop,Fair,Active,5,2022-10-11,6008.06,2026-09-29,4,667,7.24,High,Medium,3.89,0.78,28,0,166.75,1.81,1.03
AST-1717,Server,Good,Active,3,2026-02-08,3915.72,2027-07-26,1,35,4.0,Low,Low,0.56,0.19,328,0,35.0,4.0,1.79
AST-1718,Server,Fair,Active,5,2022-11-07,6597.94,2026-11-05,5,171,17.45,Medium,Medium,3.82,0.76,65,0,34.2,3.49,1.31
AST-1719,Laptop,Fair,Active,5,2024-05-09,5229.13,2026-11-25,4,854,17.74,Medium,Medium,2.31,0.46,85,0,213.5,4.43,1.73
AST-1720,Network_Switch,Poor,Active,5,2021-02-07,2636.9,2026-01-21,9,1668,25.13,High,High,5.56,1.11,-223,1,185.33,2.79,1.62
AST-1721,Network_Switch,Poor,Active,5,2022-11-25,5317.56,2026-09-17,2,78,8.96,Medium,Medium,3.77,0.75,16,0,39.0,4.48,0.53
AST-1722,Lab_Equipment,Poor,Under_Maintenance,5,2021-02-16,3809.9,2025-09-14,7,1604,24.96,High,High,5.54,1.11,-352,1,229.14,3.57,1.26
AST-1723,Lab_Equipment,Fair,Under_Maintenance,5,2023-04-05,5197.8,2026-11-22,9,1340,14.38,Medium,Medium,3.41,0.68,82,0,148.89,1.6,2.64
AST-1724,Server,Fair,Active,3,2025-06-26,417.43,2027-05-01,4,602,15.13,High,Medium,1.18,0.39,242,0,150.5,3.78,3.39
AST-1725,Network_Switch,Fair,Active,5,2021-12-28,685.97,2026-08-12,6,1360,10.01,Medium,High,4.68,0.94,-20,1,226.67,1.67,1.28
AST-1726,Network_Switch,Fair,Active,3,2023-04-16,6173.05,2026-07-21,6,558,18.75,Medium,High,3.38,1.13,-42,1,93.0,3.12,1.78
AST-1727,Laptop,Poor,Active,3,2023-06-13,7472.63,2026-04-03,8,798,23.06,Low,High,3.22,1.07,-151,1,99.75,2.88,2.48
AST-1728,Network_Switch,Poor,Active,7,2019-12-22,7424.27,2026-07-23,10,518,41.57,Medium,High,6.69,0.96,-40,1,51.8,4.16,1.49
AST-1729,Laptop,Fair,Active,5,2022-06-11,1887.35,2026-06-09,9,1635,39.08,Medium,High,4.22,0.84,-84,1,181.67,4.34,2.13
AST-1730,Laptop,Poor,Active,7,2019-07-31,2445.86,2026-04-05,7,1532,26.27,Critical,High,7.09,1.01,-149,1,218.86,3.75,0.99
AST-1731,Network_Switch,Good,Active,10,2023-09-25,5877.54,2026-11-08,3,473,7.41,Medium,Low,2.93,0.29,68,0,157.67,2.47,1.02
AST-1732,Server,Poor,Active,5,2020-07-14,1675.4,2025-11-30,8,1519,18.53,Medium,High,6.13,1.23,-275,1,189.88,2.32,1.31
AST-1733,Workstation,Poor,Under_Maintenance,5,2023-06-06,1010.41,2026-11-01,6,1091,27.73,High,High,3.24,0.65,61,0,181.83,4.62,1.85
AST-1734,Lab_Equipment,Fair,Active,5,2020-03-27,1043.7,2025-11-29,11,807,38.35,Low,High,6.43,1.29,-276,1,73.36,3.49,1.71
AST-1735,Laptop,Good,Active,7,2023-08-02,3865.23,2027-12-19,6,663,9.4,Medium,Medium,3.08,0.44,474,0,110.5,1.57,1.95
AST-1736,Lab_Equipment,Poor,Active,3,2023-05-20,2166.08,2026-02-24,5,594,19.05,High,High,3.29,1.1,-189,1,118.8,3.81,1.52
AST-1737,Laptop,Poor,Active,5,2021-06-19,4728.82,2026-06-23,9,1731,26.08,Medium,High,5.2,1.04,-70,1,192.33,2.9,1.73
AST-1738,Laptop,Poor,Active,7,2021-07-23,5496.86,2026-11-11,6,951,16.52,Medium,High,5.11,0.73,71,0,158.5,2.75,1.17
AST-1739,Server,Good,Active,5,2025-03-18,7022.04,2027-02-24,2,186,4.25,Medium,Low,1.46,0.29,176,0,93.0,2.12,1.37
AST-1740,Server,Good,Under_Maintenance,7,2024-02-28,2141.7,2027-12-29,5,483,16.08,Medium,Low,2.51,0.36,484,0,96.6,3.22,1.99
AST-1741,Workstation,Fair,Active,3,2024-10-17,1336.04,2026-09-30,2,69,2.41,Critical,Low,1.87,0.62,29,0,34.5,1.2,1.07
AST-1742,Workstation,Good,Idle,7,2025-11-24,1167.94,2027-06-11,4,915,13.65,Medium,Low,0.77,0.11,283,0,228.75,3.41,5.19
AST-1743,Workstation,Fair,Under_Maintenance,3,2022-12-23,2627.52,2026-02-20,4,258,13.05,Low,Medium,3.69,1.23,-193,1,64.5,3.26,1.08
AST-1744,Workstation,Good,Under_Maintenance,7,2022-11-25,3229.66,2027-01-13,7,612,23.73,High,Medium,3.77,0.54,134,0,87.43,3.39,1.86
AST-1745,Workstation,Critical,Active,3,2023-01-23,5733.15,2025-12-27,9,1778,24.59,High,High,3.61,1.2,-248,1,197.56,2.73,2.49
AST-1746,Laptop,Fair,Active,7,2022-05-02,2017.39,2026-07-09,7,226,11.75,Medium,Medium,4.33,0.62,-54,1,32.29,1.68,1.62
AST-1747,Lab_Equipment,Good,Active,7,2024-03-27,5821.79,2027-08-29,5,351,16.62,Medium,Low,2.43,0.35,362,0,70.2,3.32,2.06
AST-1748,Laptop,Good,Active,3,2024-12-12,916.61,2026-12-13,5,1139,15.6,High,Medium,1.72,0.57,103,0,227.8,3.12,2.91
AST-1749,Laptop,Good,Active,3,2023-12-28,455.09,2026-08-28,10,1232,29.37,High,High,2.68,0.89,-4,1,123.2,2.94,3.73
AST-1750,Server,Good,Active,5,2026-05-24,6518.59,2027-01-15,2,237,4.46,High,Low,0.27,0.05,136,0,118.5,2.23,7.41
AST-1751,Server,Good,Active,5,2025-12-28,4852.68,2027-03-28,0,0,0.0,High,Low,0.68,0.14,208,0,0.0,0.0,0.0
AST-1752,Workstation,Fair,Active,5,2020-03-07,3474.84,2025-11-15,12,2448,40.96,Medium,High,6.49,1.3,-290,1,204.0,3.41,1.85
AST-1753,Lab_Equipment,Good,Active,5,2025-06-16,3259.4,2027-03-31,2,234,8.3,Medium,Low,1.21,0.24,211,0,117.0,4.15,1.65
AST-1754,Lab_Equipment,Good,Under_Maintenance,3,2025-01-06,2322.21,2028-01-13,5,506,11.7,Low,Medium,1.65,0.55,499,0,101.2,2.34,3.03
AST-1755,Lab_Equipment,Good,Active,7,2023-02-05,5654.26,2027-08-03,4,178,13.13,High,Low,3.57,0.51,336,0,44.5,3.28,1.12
AST-1756,Workstation,Good,Under_Maintenance,7,2021-07-18,5298.78,2026-11-24,10,1246,26.96,Medium,Medium,5.12,0.73,84,0,124.6,2.7,1.95
AST-1757,Projector,Critical,Active,5,2020-06-20,1680.06,2025-11-08,11,2318,47.15,Low,High,6.2,1.24,-297,1,210.73,4.29,1.77
AST-1758,Server,Fair,Active,5,2024-11-24,6575.36,2027-05-09,0,0,0.0,High,Low,1.77,0.35,250,0,0.0,0.0,0.0
AST-1759,Laptop,Good,Active,5,2025-12-14,2435.28,2027-10-09,3,247,13.73,Medium,Low,0.71,0.14,403,0,82.33,4.58,4.23
AST-1760,Lab_Equipment,Good,Active,5,2023-11-19,716.35,2027-10-11,6,450,21.75,Medium,Low,2.78,0.56,405,0,75.0,3.62,2.16
AST-1761,Server,Poor,Active,10,2016-03-03,3080.57,2025-10-15,22,1614,107.34,Low,High,10.5,1.05,-321,1,73.36,4.88,2.1
AST-1762,Network_Switch,Good,Active,5,2026-04-08,6916.4,2026-12-31,0,0,0.0,Low,Low,0.4,0.08,121,0,0.0,0.0,0.0
AST-1763,Network_Switch,Fair,Active,5,2024-05-02,3370.42,2027-12-13,6,1422,25.71,Medium,Medium,2.33,0.47,468,0,237.0,4.28,2.58
AST-1764,Network_Switch,Good,Under_Maintenance,5,2025-11-14,2902.26,2027-04-26,2,133,9.12,Medium,Low,0.8,0.16,237,0,66.5,4.56,2.5
AST-1765,Projector,Poor,Active,10,2021-09-25,2521.5,2027-11-12,8,631,36.98,Low,High,4.93,0.49,437,0,78.88,4.62,1.62
AST-1766,Workstation,Good,Active,5,2022-08-07,4192.12,2026-07-13,6,1003,12.71,Medium,High,4.07,0.81,-50,1,167.17,2.12,1.47
AST-1767,Network_Switch,Fair,Under_Maintenance,10,2023-02-26,2777.48,2027-05-23,3,307,4.78,Medium,Low,3.51,0.35,264,0,102.33,1.59,0.85
AST-1768,Projector,Good,Active,10,2021-09-09,4652.99,2027-11-11,6,332,26.75,Medium,Low,4.98,0.5,436,0,55.33,4.46,1.2
AST-1769,Lab_Equipment,Good,Active,5,2023-11-27,1766.96,2027-09-23,6,991,23.14,Low,Medium,2.76,0.55,387,0,165.17,3.86,2.17
AST-1770,Laptop,Good,Active,5,2024-07-22,7393.06,2027-10-24,1,54,3.13,High,Low,2.11,0.42,418,0,54.0,3.13,0.47
AST-1771,Network_Switch,Fair,Under_Maintenance,5,2023-12-23,4006.05,2027-10-22,4,482,14.14,Low,Low,2.69,0.54,416,0,120.5,3.54,1.49
AST-1772,Workstation,Good,Active,3,2026-06-03,459.28,2026-12-18,1,56,3.18,High,Low,0.25,0.08,108,0,56.0,3.18,4.0
AST-1773,Lab_Equipment,Fair,Under_Maintenance,5,2022-12-13,5475.48,2026-10-12,5,1191,8.66,Medium,Medium,3.72,0.74,41,0,238.2,1.73,1.34
AST-1774,Server,Good,Active,5,2023-06-27,1341.33,2026-08-14,5,181,7.11,Critical,Medium,3.18,0.64,-18,1,36.2,1.42,1.57
AST-1775,Projector,Good,Active,3,2025-11-25,2107.8,2027-06-14,4,783,17.09,Low,Low,0.77,0.26,286,0,195.75,4.27,5.19
AST-1776,Laptop,Fair,Active,10,2024-05-23,699.27,2027-05-18,5,331,5.25,Medium,Medium,2.28,0.23,259,0,66.2,1.05,2.19
AST-1777,Server,Critical,Active,5,2020-04-15,847.54,2025-09-02,20,4335,90.46,High,High,6.38,1.28,-364,1,216.75,4.52,3.13
AST-1778,Lab_Equipment,Poor,Under_Maintenance,3,2024-07-08,2933.25,2026-10-23,0,0,0.0,High,Medium,2.15,0.72,52,0,0.0,0.0,0.0
AST-1779,Workstation,Poor,Active,3,2026-06-05,4864.09,2027-08-04,0,0,0.0,High,Medium,0.24,0.08,337,0,0.0,0.0,0.0
AST-1780,Server,Fair,Active,5,2022-06-26,6479.73,2026-08-31,0,0,0.0,Low,Medium,4.18,0.84,-1,1,0.0,0.0,0.0
AST-1781,Laptop,Good,Active,5,2023-12-26,5190.19,2026-11-24,2,436,7.53,Low,Low,2.68,0.54,84,0,218.0,3.76,0.75
AST-1782,Workstation,Poor,Active,10,2017-10-07,3363.94,2026-10-07,14,452,65.89,Medium,High,8.9,0.89,36,0,32.29,4.71,1.57
AST-1783,Workstation,Critical,Active,10,2014-10-08,7423.21,2025-09-13,14,3299,30.58,High,High,11.9,1.19,-353,1,235.64,2.18,1.18
AST-1784,Workstation,Fair,Active,3,2024-10-06,2094.87,2026-10-05,2,392,5.33,Low,Low,1.9,0.63,34,0,196.0,2.66,1.05
AST-1785,Laptop,Fair,Under_Maintenance,3,2026-01-09,2101.23,2027-11-13,0,0,0.0,Medium,Low,0.64,0.21,438,0,0.0,0.0,0.0
AST-1786,Projector,Fair,Active,3,2026-04-27,5329.93,2027-11-01,4,380,7.14,Medium,Low,0.35,0.12,426,0,95.0,1.78,11.43
AST-1787,Laptop,Good,Active,7,2025-08-11,2229.95,2027-09-26,2,421,5.58,High,Low,1.06,0.15,390,0,210.5,2.79,1.89
AST-1788,Laptop,Good,Active,5,2025-08-10,426.59,2027-06-22,2,385,9.57,Low,Low,1.06,0.21,294,0,192.5,4.78,1.89
AST-1789,Workstation,Fair,Active,10,2026-01-07,7341.19,2026-11-02,1,167,1.32,Low,Low,0.65,0.06,62,0,167.0,1.32,1.54
AST-1790,Network_Switch,Poor,Idle,5,2020-08-18,3444.13,2025-09-15,18,3888,79.03,Low,High,6.04,1.21,-351,1,216.0,4.39,2.98
AST-1791,Lab_Equipment,Poor,Active,3,2023-05-20,1639.28,2026-07-07,6,569,18.06,Low,High,3.29,1.1,-56,1,94.83,3.01,1.82
AST-1792,Network_Switch,Critical,Active,5,2020-12-14,4259.16,2026-05-06,10,883,23.19,Medium,High,5.71,1.14,-118,1,88.3,2.32,1.75
AST-1793,Network_Switch,Good,Active,7,2021-12-14,6156.83,2026-08-21,12,2773,31.41,High,Medium,4.71,0.67,-11,1,231.08,2.62,2.55
AST-1794,Workstation,Good,Active,5,2026-05-09,5825.97,2027-07-13,0,0,0.0,Medium,Low,0.31,0.06,315,0,0.0,0.0,0.0
AST-1795,Lab_Equipment,Good,Under_Maintenance,5,2023-01-10,2338.5,2026-07-18,7,1649,29.32,Low,Medium,3.64,0.73,-45,1,235.57,4.19,1.92
AST-1796,Server,Good,Active,7,2023-11-08,3428.53,2027-01-20,5,978,20.2,Low,Medium,2.81,0.4,141,0,195.6,4.04,1.78
AST-1797,Laptop,Fair,Idle,5,2020-05-03,2725.59,2025-08-26,12,1905,25.08,Low,High,6.33,1.27,-371,1,158.75,2.09,1.9
AST-1798,Workstation,Good,Under_Maintenance,3,2025-03-16,5816.27,2027-07-25,4,664,4.45,Low,Low,1.46,0.49,327,0,166.0,1.11,2.74
AST-1799,Workstation,Good,Active,5,2023-10-14,3860.83,2026-12-30,1,46,2.57,Low,Low,2.88,0.58,120,0,46.0,2.57,0.35
AST-1800,Laptop,Fair,Under_Maintenance,5,2023-01-15,2041.35,2026-08-04,5,1187,18.29,Medium,High,3.63,0.73,-28,1,237.4,3.66,1.38
AST-1801,Workstation,Poor,Active,5,2023-06-08,1151.03,2026-07-24,5,605,16.87,Low,High,3.23,0.65,-39,1,121.0,3.37,1.55
AST-1802,Projector,Good,Active,5,2024-07-14,3592.73,2027-10-20,4,177,4.2,High,Low,2.13,0.43,414,0,44.25,1.05,1.88
AST-1803,Lab_Equipment,Poor,Idle,5,2025-01-12,4779.89,2027-06-11,4,395,5.2,Low,Medium,1.63,0.33,283,0,98.75,1.3,2.45
AST-1804,Workstation,Fair,Active,5,2021-07-15,3847.02,2026-03-31,11,452,48.65,High,High,5.13,1.03,-154,1,41.09,4.42,2.14
AST-1805,Workstation,Poor,Active,3,2026-05-19,1142.0,2027-01-31,2,394,6.77,Low,Medium,0.29,0.1,152,0,197.0,3.38,6.9
AST-1806,Lab_Equipment,Critical,Active,5,2021-04-16,7370.26,2026-03-03,7,1577,26.8,Low,High,5.38,1.08,-182,1,225.29,3.83,1.3
AST-1807,Laptop,Fair,Idle,7,2021-02-18,5168.66,2026-08-13,7,838,18.49,Critical,High,5.53,0.79,-19,1,119.71,2.64,1.27
AST-1808,Laptop,Fair,Active,5,2020-11-11,3886.58,2025-12-24,13,2257,24.21,Medium,High,5.8,1.16,-251,1,173.62,1.86,2.24
AST-1809,Workstation,Fair,Active,3,2022-11-19,3465.09,2025-08-09,6,1421,27.18,Critical,High,3.78,1.26,-388,1,236.83,4.53,1.59
AST-1810,Laptop,Good,Active,3,2025-10-20,3953.51,2027-10-15,1,169,2.87,High,Low,0.87,0.29,409,0,169.0,2.87,1.15
AST-1811,Workstation,Fair,Active,7,2025-12-06,1777.78,2027-08-15,2,400,8.19,Low,Low,0.74,0.11,348,0,200.0,4.1,2.7
AST-1812,Laptop,Good,Active,7,2023-06-29,4895.06,2026-11-22,4,453,9.92,Low,Low,3.18,0.45,82,0,113.25,2.48,1.26
AST-1813,Projector,Fair,Active,7,2025-12-07,5474.28,2027-06-20,3,219,12.07,Medium,Low,0.73,0.1,292,0,73.0,4.02,4.11
AST-1814,Projector,Poor,Under_Maintenance,5,2022-03-08,7079.09,2026-09-30,7,605,34.96,Low,High,4.48,0.9,29,0,86.43,4.99,1.56
AST-1815,Workstation,Critical,Active,5,2020-05-10,7352.59,2025-12-03,20,1024,28.98,Medium,High,6.31,1.26,-272,1,51.2,1.45,3.17
AST-1816,Network_Switch,Poor,Active,5,2020-04-24,3484.38,2026-06-08,14,2165,28.97,Medium,High,6.35,1.27,-85,1,154.64,2.07,2.2
AST-1817,Projector,Critical,Active,3,2023-03-13,4392.21,2026-05-01,6,332,6.15,Medium,High,3.47,1.16,-123,1,55.33,1.03,1.73
AST-1818,Projector,Good,Under_Maintenance,5,2024-07-20,6625.7,2027-10-09,2,256,5.4,Low,Low,2.12,0.42,403,0,128.0,2.7,0.94
AST-1819,Workstation,Fair,Active,7,2017-08-30,5922.32,2026-04-15,9,1414,34.4,Medium,High,9.0,1.29,-139,1,157.11,3.82,1.0
AST-1820,Laptop,Fair,Active,5,2022-03-10,2881.08,2026-07-12,4,740,7.38,Medium,High,4.48,0.9,-51,1,185.0,1.84,0.89
AST-1821,Workstation,Poor,Active,5,2021-06-26,6111.21,2026-05-18,7,484,25.34,Medium,High,5.18,1.04,-106,1,69.14,3.62,1.35
AST-1822,Projector,Poor,Idle,5,2020-06-12,1830.27,2025-09-17,6,1178,16.38,Medium,High,6.22,1.24,-349,1,196.33,2.73,0.96
AST-1823,Projector,Fair,Active,5,2022-09-06,787.23,2026-11-01,2,60,6.93,Low,Medium,3.99,0.8,61,0,30.0,3.46,0.5
AST-1824,Workstation,Good,Active,5,2026-03-01,2625.18,2027-01-04,1,48,1.31,Medium,Low,0.5,0.1,125,0,48.0,1.31,2.0
AST-1825,Projector,Good,Active,5,2024-11-17,1116.31,2027-07-24,3,507,10.36,Medium,Low,1.79,0.36,326,0,169.0,3.45,1.68
AST-1826,Lab_Equipment,Fair,Active,5,2020-12-03,4560.72,2025-10-18,9,500,30.4,Low,High,5.74,1.15,-318,1,55.56,3.38,1.57
AST-1827,Workstation,Fair,Active,5,2024-01-19,1117.64,2027-10-18,3,571,14.38,Medium,Medium,2.62,0.52,412,0,190.33,4.79,1.15
AST-1828,Server,Good,Active,5,2024-01-19,3422.91,2026-12-03,4,515,10.21,High,Low,2.62,0.52,93,0,128.75,2.55,1.53
AST-1829,Laptop,Fair,Active,5,2020-11-01,6550.26,2025-09-07,6,974,23.65,High,High,5.83,1.17,-359,1,162.33,3.94,1.03
AST-1830,Projector,Fair,Active,5,2024-07-17,2106.29,2027-04-06,2,86,6.3,Medium,Low,2.12,0.42,217,0,43.0,3.15,0.94
AST-1831,Workstation,Poor,Active,7,2019-04-08,3324.47,2025-10-30,10,647,18.16,Medium,High,7.4,1.06,-306,1,64.7,1.82,1.35
AST-1832,Projector,Good,Active,5,2025-05-14,2424.21,2027-05-19,1,143,4.18,Low,Low,1.3,0.26,260,0,143.0,4.18,0.77
AST-1833,Lab_Equipment,Poor,Active,5,2022-05-11,3565.53,2026-08-05,3,457,3.62,Low,High,4.31,0.86,-27,1,152.33,1.21,0.7
AST-1834,Network_Switch,Poor,Active,5,2021-09-02,5692.82,2026-07-18,10,2009,38.89,Medium,High,5.0,1.0,-45,1,200.9,3.89,2.0
AST-1835,Workstation,Fair,Active,7,2018-02-23,1372.45,2026-02-03,15,3212,25.86,High,High,8.52,1.22,-210,1,214.13,1.72,1.76
AST-1836,Laptop,Good,Active,5,2025-07-03,1590.06,2027-08-18,0,0,0.0,Medium,Low,1.16,0.23,351,0,0.0,0.0,0.0
AST-1837,Workstation,Good,Under_Maintenance,5,2025-12-20,6816.59,2027-12-04,3,227,6.93,Medium,Low,0.7,0.14,459,0,75.67,2.31,4.29
AST-1838,Workstation,Poor,Active,5,2023-07-17,2054.66,2026-09-16,6,1125,10.21,Medium,High,3.13,0.63,15,0,187.5,1.7,1.92
AST-1839,Workstation,Fair,Active,3,2025-11-09,786.31,2027-08-15,2,123,6.96,Medium,Low,0.81,0.27,348,0,61.5,3.48,2.47
AST-1840,Lab_Equipment,Fair,Active,7,2021-08-19,4856.18,2026-11-18,10,2184,15.45,Low,Medium,5.03,0.72,78,0,218.4,1.54,1.99
AST-1841,Lab_Equipment,Good,Active,7,2026-03-07,7386.53,2027-05-19,0,0,0.0,Medium,Low,0.49,0.07,260,0,0.0,0.0,0.0
AST-1842,Projector,Fair,Active,7,2022-03-18,5185.59,2026-08-21,7,632,23.59,Low,High,4.46,0.64,-11,1,90.29,3.37,1.57
AST-1843,Workstation,Good,Active,3,2026-02-16,6024.98,2027-12-28,0,0,0.0,Medium,Low,0.54,0.18,483,0,0.0,0.0,0.0
AST-1844,Projector,Fair,Active,3,2023-08-26,566.87,2026-03-17,4,891,10.41,Low,High,3.02,1.01,-168,1,222.75,2.6,1.32
AST-1845,Laptop,Fair,Active,7,2021-05-26,3630.58,2026-06-30,9,1782,31.48,Medium,High,5.27,0.75,-63,1,198.0,3.5,1.71
AST-1846,Workstation,Poor,Active,5,2020-06-05,4092.64,2026-03-07,8,1222,29.29,Medium,High,6.24,1.25,-178,1,152.75,3.66,1.28
AST-1847,Server,Good,Active,5,2026-01-10,7204.27,2027-05-10,1,188,4.22,Medium,Low,0.64,0.13,251,0,188.0,4.22,1.56
AST-1848,Laptop,Poor,Active,3,2026-03-11,2810.91,2027-03-16,1,65,4.91,Medium,Medium,0.48,0.16,196,0,65.0,4.91,2.08
AST-1849,Workstation,Critical,Active,5,2020-12-20,6699.77,2026-07-29,14,2222,17.13,Medium,High,5.7,1.14,-34,1,158.71,1.22,2.46
AST-1850,Server,Good,Active,5,2023-10-21,7070.31,2027-05-07,9,377,15.12,Low,Low,2.86,0.57,248,0,41.89,1.68,3.15
AST-1851,Laptop,Good,Active,5,2026-05-22,5765.34,2027-02-24,0,0,0.0,Medium,Low,0.28,0.06,176,0,0.0,0.0,0.0
AST-1852,Server,Poor,Under_Maintenance,5,2024-08-26,3387.4,2027-09-06,2,71,8.59,Low,Medium,2.02,0.4,370,0,35.5,4.3,0.99
AST-1853,Workstation,Good,Active,5,2023-10-22,5587.02,2027-08-01,6,392,23.47,Low,Low,2.86,0.57,334,0,65.33,3.91,2.1
AST-1854,Lab_Equipment,Critical,Active,3,2023-01-25,2842.12,2025-08-31,4,212,10.14,High,High,3.6,1.2,-366,1,53.0,2.54,1.11
AST-1855,Lab_Equipment,Good,Under_Maintenance,7,2023-03-26,706.82,2028-01-02,4,255,6.9,Medium,Low,3.44,0.49,488,0,63.75,1.72,1.16
AST-1856,Lab_Equipment,Fair,Active,7,2024-11-20,7208.95,2027-08-08,7,268,12.62,Low,Medium,1.78,0.25,341,0,38.29,1.8,3.93
AST-1857,Laptop,Good,Active,5,2024-03-23,3385.82,2026-12-13,8,1323,13.67,Medium,Medium,2.44,0.49,103,0,165.38,1.71,3.28
AST-1858,Projector,Poor,Active,5,2020-08-18,3292.08,2025-07-29,11,405,47.12,Low,High,6.04,1.21,-399,1,36.82,4.28,1.82
AST-1859,Network_Switch,Good,Active,5,2025-04-10,7314.94,2027-04-08,5,721,24.01,Medium,Medium,1.39,0.28,219,0,144.2,4.8,3.6
AST-1860,Server,Fair,Active,5,2021-03-10,7105.86,2026-04-24,6,422,14.55,Low,High,5.48,1.1,-130,1,70.33,2.43,1.09
AST-1861,Workstation,Poor,Active,10,2013-09-16,1565.21,2026-07-13,16,1154,65.55,Medium,High,12.96,1.3,-50,1,72.12,4.1,1.23
AST-1862,Lab_Equipment,Fair,Active,5,2020-09-30,7283.68,2026-05-30,9,395,28.87,Low,High,5.92,1.18,-94,1,43.89,3.21,1.52
AST-1863,Workstation,Fair,Active,3,2024-05-24,5393.72,2026-07-10,5,1079,6.33,Critical,High,2.27,0.76,-53,1,215.8,1.27,2.2
AST-1864,Laptop,Fair,Active,5,2025-12-04,1197.14,2027-09-15,3,91,7.21,Low,Low,0.74,0.15,379,0,30.33,2.4,4.05
AST-1865,Workstation,Good,Active,3,2026-01-15,6895.64,2026-12-31,1,96,1.21,Medium,Low,0.63,0.21,121,0,96.0,1.21,1.59
AST-1866,Workstation,Fair,Under_Maintenance,5,2022-02-12,4178.05,2026-08-21,6,237,8.68,Low,High,4.55,0.91,-11,1,39.5,1.45,1.32
AST-1867,Lab_Equipment,Poor,Under_Maintenance,7,2024-05-26,7039.65,2027-12-25,2,294,8.8,Critical,Medium,2.27,0.32,480,0,147.0,4.4,0.88
AST-1868,Lab_Equipment,Good,Under_Maintenance,5,2025-04-30,434.08,2027-06-12,4,838,14.8,Low,Low,1.34,0.27,284,0,209.5,3.7,2.99
AST-1869,Workstation,Good,Under_Maintenance,10,2026-02-03,3684.0,2027-03-17,0,0,0.0,High,Low,0.57,0.06,197,0,0.0,0.0,0.0
AST-1870,Server,Good,Active,5,2025-01-08,3324.23,2027-09-11,0,0,0.0,Low,Low,1.65,0.33,375,0,0.0,0.0,0.0
AST-1871,Lab_Equipment,Poor,Active,10,2023-06-19,5324.81,2028-01-03,4,402,6.72,Medium,Medium,3.2,0.32,489,0,100.5,1.68,1.25
AST-1872,Laptop,Good,Active,7,2022-07-25,2804.34,2027-03-09,3,560,6.91,Medium,Low,4.1,0.59,189,0,186.67,2.3,0.73
AST-1873,Network_Switch,Critical,Under_Maintenance,5,2020-06-08,552.22,2025-11-02,6,397,20.43,Medium,High,6.23,1.25,-303,1,66.17,3.4,0.96
